router,time
1,2945723
0,2945723
0,2945727
0,2945766
1,2945770
0,2945773
5,2945774
1,2945777
9,2945778
0,2945780
5,2945781
13,2945782
1,2945784
9,2945785
0,2945787
5,2945788
13,2945789
1,2945791
9,2945792
0,2945794
0,2945795
5,2945795
13,2945796
1,2945798
9,2945799
1,2945799
5,2945802
5,2945803
13,2945803
9,2945806
9,2945807
13,2945810
13,2945811
13,2945846
12,2945850
8,2945854
4,2945858
0,2945862
13,2945868
13,2945869
13,2945870
13,2945871
12,2945872
12,2945873
12,2945874
13,2945875
12,2945875
8,2945876
8,2945877
8,2945878
12,2945879
8,2945879
4,2945880
4,2945881
4,2945882
8,2945883
4,2945883
0,2945884
0,2945885
0,2945886
4,2945887
0,2945887
0,2945891
0,2945930
1,2945934
0,2945937
2,2945938
1,2945941
3,2945942
0,2945944
2,2945945
7,2945946
1,2945948
3,2945949
0,2945951
2,2945952
7,2945953
1,2945955
3,2945956
0,2945958
0,2945959
2,2945959
7,2945960
1,2945962
3,2945963
1,2945963
2,2945966
2,2945967
7,2945967
3,2945970
3,2945971
7,2945974
7,2945975
7,2946010
6,2946014
5,2946018
4,2946022
0,2946026
7,2946032
7,2946033
7,2946034
7,2946035
6,2946036
6,2946037
6,2946038
7,2946039
6,2946039
5,2946040
5,2946041
5,2946042
6,2946043
5,2946043
4,2946044
4,2946045
4,2946046
5,2946047
4,2946047
0,2946048
0,2946049
0,2946050
4,2946051
0,2946051
0,2946055
0,2946094
1,2946098
0,2946101
1,2946105
0,2946108
1,2946112
0,2946115
1,2946119
0,2946122
0,2946123
1,2946126
1,2946127
1,2946162
0,2946166
1,2946184
1,2946185
1,2946186
1,2946187
0,2946188
0,2946189
0,2946190
1,2946191
0,2946191
0,2946195
0,2946234
1,2946238
0,2946241
2,2946242
1,2946245
3,2946246
0,2946248
2,2946249
7,2946250
1,2946252
3,2946253
11,2946254
0,2946255
2,2946256
7,2946257
1,2946259
3,2946260
11,2946261
0,2946262
0,2946263
2,2946263
7,2946264
1,2946266
3,2946267
1,2946267
11,2946268
2,2946270
2,2946271
7,2946271
3,2946274
11,2946275
3,2946275
7,2946278
7,2946279
11,2946282
11,2946283
11,2946318
10,2946322
9,2946326
8,2946330
4,2946334
0,2946338
11,2946342
11,2946343
11,2946344
11,2946345
10,2946346
10,2946347
10,2946348
11,2946349
10,2946349
9,2946350
9,2946351
9,2946352
10,2946353
9,2946353
8,2946354
8,2946355
8,2946356
9,2946357
8,2946357
4,2946358
4,2946359
4,2946360
8,2946361
4,2946361
0,2946362
0,2946363
0,2946364
4,2946365
0,2946365
0,2946369
0,2946408
1,2946412
0,2946415
5,2946416
1,2946419
0,2946422
5,2946423
1,2946426
0,2946429
5,2946430
1,2946433
0,2946436
0,2946437
5,2946437
1,2946440
1,2946441
5,2946444
5,2946445
5,2946480
4,2946484
0,2946488
5,2946502
5,2946503
5,2946504
5,2946505
4,2946506
4,2946507
4,2946508
5,2946509
4,2946509
0,2946510
0,2946511
0,2946512
4,2946513
0,2946513
0,2946517
0,2946556
1,2946560
0,2946563
2,2946564
1,2946567
3,2946568
0,2946570
2,2946571
7,2946572
1,2946574
3,2946575
11,2946576
0,2946577
2,2946578
7,2946579
15,2946580
1,2946581
3,2946582
11,2946583
0,2946584
0,2946585
2,2946585
7,2946586
15,2946587
1,2946588
3,2946589
1,2946589
11,2946590
2,2946592
2,2946593
7,2946593
15,2946594
3,2946596
11,2946597
3,2946597
7,2946600
7,2946601
15,2946601
11,2946604
11,2946605
15,2946608
15,2946609
15,2946644
14,2946648
13,2946652
12,2946656
8,2946660
4,2946664
15,2946666
15,2946667
0,2946668
15,2946668
15,2946669
14,2946670
14,2946671
14,2946672
15,2946673
14,2946673
13,2946674
13,2946675
13,2946676
14,2946677
13,2946677
12,2946678
12,2946679
12,2946680
13,2946681
12,2946681
8,2946682
8,2946683
8,2946684
12,2946685
8,2946685
4,2946686
4,2946687
4,2946688
8,2946689
4,2946689
0,2946690
0,2946691
0,2946692
4,2946693
0,2946693
0,2946697
0,2946736
1,2946740
0,2946743
5,2946744
1,2946747
9,2946748
0,2946750
5,2946751
1,2946754
9,2946755
0,2946757
5,2946758
1,2946761
9,2946762
0,2946764
0,2946765
5,2946765
1,2946768
9,2946769
1,2946769
5,2946772
5,2946773
9,2946776
9,2946777
9,2946812
8,2946816
4,2946820
0,2946824
9,2946834
9,2946835
9,2946836
9,2946837
8,2946838
8,2946839
8,2946840
9,2946841
8,2946841
4,2946842
4,2946843
4,2946844
8,2946845
4,2946845
0,2946846
0,2946847
0,2946848
4,2946849
0,2946849
0,2946853
0,2946892
1,2946896
0,2946899
2,2946900
1,2946903
3,2946904
0,2946906
2,2946907
1,2946910
3,2946911
0,2946913
2,2946914
1,2946917
3,2946918
0,2946920
0,2946921
2,2946921
1,2946924
3,2946925
1,2946925
2,2946928
2,2946929
3,2946932
3,2946933
3,2946968
2,2946972
1,2946976
0,2946980
3,2946990
3,2946991
3,2946992
3,2946993
2,2946994
2,2946995
2,2946996
3,2946997
2,2946997
1,2946998
1,2946999
1,2947000
2,2947001
1,2947001
0,2947002
0,2947003
0,2947004
1,2947005
0,2947005
0,2947009
0,2947048
1,2947052
0,2947055
5,2947056
1,2947059
9,2947060
0,2947062
5,2947063
13,2947064
1,2947066
9,2947067
0,2947069
5,2947070
13,2947071
1,2947073
9,2947074
0,2947076
0,2947077
5,2947077
13,2947078
1,2947080
9,2947081
1,2947081
5,2947084
5,2947085
13,2947085
9,2947088
9,2947089
13,2947092
13,2947093
13,2947128
12,2947132
8,2947136
4,2947140
0,2947144
13,2947152
13,2947153
13,2947154
13,2947155
12,2947156
12,2947157
12,2947158
13,2947159
12,2947159
8,2947160
8,2947161
8,2947162
12,2947163
8,2947163
4,2947164
4,2947165
4,2947166
8,2947167
4,2947167
0,2947168
0,2947169
0,2947170
4,2947171
0,2947171
0,2947175
0,2947214
1,2947218
0,2947221
2,2947222
1,2947225
3,2947226
0,2947228
2,2947229
7,2947230
1,2947232
3,2947233
0,2947235
2,2947236
7,2947237
1,2947239
3,2947240
0,2947242
0,2947243
2,2947243
7,2947244
1,2947246
3,2947247
1,2947247
2,2947250
2,2947251
7,2947251
3,2947254
3,2947255
7,2947258
7,2947259
7,2947294
6,2947298
5,2947302
4,2947306
0,2947310
7,2947316
7,2947317
7,2947318
7,2947319
6,2947320
6,2947321
6,2947322
7,2947323
6,2947323
5,2947324
5,2947325
5,2947326
6,2947327
5,2947327
4,2947328
4,2947329
4,2947330
5,2947331
4,2947331
0,2947332
0,2947333
0,2947334
4,2947335
0,2947335
0,2947339
0,2947378
1,2947382
0,2947385
1,2947389
0,2947392
1,2947396
0,2947399
1,2947403
0,2947406
0,2947407
1,2947410
1,2947411
1,2947446
0,2947450
1,2947468
1,2947469
1,2947470
1,2947471
0,2947472
0,2947473
0,2947474
1,2947475
0,2947475
0,2947479
0,2947518
1,2947522
0,2947525
2,2947526
1,2947529
3,2947530
0,2947532
2,2947533
7,2947534
1,2947536
3,2947537
11,2947538
0,2947539
2,2947540
7,2947541
1,2947543
3,2947544
11,2947545
0,2947546
0,2947547
2,2947547
7,2947548
1,2947550
3,2947551
1,2947551
11,2947552
2,2947554
2,2947555
7,2947555
3,2947558
11,2947559
3,2947559
7,2947562
7,2947563
11,2947566
11,2947567
11,2947602
10,2947606
9,2947610
8,2947614
4,2947618
0,2947622
11,2947624
11,2947625
11,2947626
11,2947627
10,2947628
10,2947629
10,2947630
11,2947631
10,2947631
9,2947632
9,2947633
9,2947634
10,2947635
9,2947635
8,2947636
8,2947637
8,2947638
9,2947639
8,2947639
4,2947640
4,2947641
4,2947642
8,2947643
4,2947643
0,2947644
0,2947645
0,2947646
4,2947647
0,2947647
0,2947651
0,2947690
1,2947694
0,2947697
5,2947698
1,2947701
0,2947704
5,2947705
1,2947708
0,2947711
5,2947712
1,2947715
0,2947718
0,2947719
5,2947719
1,2947722
1,2947723
5,2947726
5,2947727
5,2947762
4,2947766
0,2947770
5,2947784
5,2947785
5,2947786
5,2947787
4,2947788
4,2947789
4,2947790
5,2947791
4,2947791
0,2947792
0,2947793
0,2947794
4,2947795
0,2947795
0,2947799
0,2947838
1,2947842
0,2947845
2,2947846
1,2947849
3,2947850
0,2947852
2,2947853
7,2947854
1,2947856
3,2947857
11,2947858
0,2947859
2,2947860
7,2947861
15,2947862
1,2947863
3,2947864
11,2947865
0,2947866
0,2947867
2,2947867
7,2947868
15,2947869
1,2947870
3,2947871
1,2947871
11,2947872
2,2947874
2,2947875
7,2947875
15,2947876
3,2947878
11,2947879
3,2947879
7,2947882
7,2947883
15,2947883
11,2947886
11,2947887
15,2947890
15,2947891
15,2947926
14,2947930
13,2947934
12,2947938
8,2947942
4,2947946
15,2947950
0,2947950
15,2947951
15,2947952
15,2947953
14,2947954
14,2947955
14,2947956
15,2947957
14,2947957
13,2947958
13,2947959
13,2947960
14,2947961
13,2947961
12,2947962
12,2947963
12,2947964
13,2947965
12,2947965
8,2947966
8,2947967
8,2947968
12,2947969
8,2947969
4,2947970
4,2947971
4,2947972
8,2947973
4,2947973
0,2947974
0,2947975
0,2947976
4,2947977
0,2947977
0,2947981
0,2948020
1,2948024
0,2948027
5,2948028
1,2948031
9,2948032
0,2948034
5,2948035
1,2948038
9,2948039
0,2948041
5,2948042
1,2948045
9,2948046
0,2948048
0,2948049
5,2948049
1,2948052
9,2948053
1,2948053
5,2948056
5,2948057
9,2948060
9,2948061
9,2948096
8,2948100
4,2948104
0,2948108
9,2948118
9,2948119
9,2948120
9,2948121
8,2948122
8,2948123
8,2948124
9,2948125
8,2948125
4,2948126
4,2948127
4,2948128
8,2948129
4,2948129
0,2948130
0,2948131
0,2948132
4,2948133
0,2948133
0,2948137
0,2948168
4,2948172
0,2948175
8,2948176
4,2948179
12,2948180
0,2948182
8,2948183
4,2948186
12,2948187
0,2948189
8,2948190
4,2948193
12,2948194
0,2948196
0,2948197
8,2948197
4,2948200
12,2948201
4,2948201
8,2948204
8,2948205
12,2948208
12,2948209
12,2948244
8,2948248
4,2948252
0,2948256
12,2948266
12,2948267
12,2948268
12,2948269
8,2948270
8,2948271
8,2948272
12,2948273
8,2948273
4,2948274
4,2948275
4,2948276
8,2948277
4,2948277
0,2948278
0,2948279
0,2948280
4,2948281
0,2948281
0,2948285
0,2948302
1,2948306
0,2948309
2,2948310
1,2948313
3,2948314
0,2948316
2,2948317
1,2948320
3,2948321
0,2948323
2,2948324
1,2948327
3,2948328
0,2948330
0,2948331
2,2948331
1,2948334
3,2948335
1,2948335
2,2948338
2,2948339
3,2948342
3,2948343
3,2948378
2,2948382
1,2948386
0,2948390
3,2948400
3,2948401
3,2948402
3,2948403
2,2948404
2,2948405
2,2948406
3,2948407
2,2948407
1,2948408
1,2948409
1,2948410
2,2948411
1,2948411
0,2948412
0,2948413
0,2948414
1,2948415
0,2948415
0,2948419
0,2948458
1,2948462
0,2948465
5,2948466
1,2948469
9,2948470
0,2948472
5,2948473
13,2948474
1,2948476
9,2948477
0,2948479
5,2948480
13,2948481
1,2948483
9,2948484
0,2948486
0,2948487
5,2948487
13,2948488
1,2948490
9,2948491
1,2948491
5,2948494
5,2948495
13,2948495
9,2948498
9,2948499
13,2948502
13,2948503
13,2948538
12,2948542
8,2948546
4,2948550
0,2948554
13,2948560
13,2948561
13,2948562
13,2948563
12,2948564
12,2948565
12,2948566
13,2948567
12,2948567
8,2948568
8,2948569
8,2948570
12,2948571
8,2948571
4,2948572
4,2948573
4,2948574
8,2948575
4,2948575
0,2948576
0,2948577
0,2948578
4,2948579
0,2948579
0,2948583
0,2948622
1,2948626
0,2948629
2,2948630
1,2948633
3,2948634
0,2948636
2,2948637
7,2948638
1,2948640
3,2948641
0,2948643
2,2948644
7,2948645
1,2948647
3,2948648
0,2948650
0,2948651
2,2948651
7,2948652
1,2948654
3,2948655
1,2948655
2,2948658
2,2948659
7,2948659
3,2948662
3,2948663
7,2948666
7,2948667
7,2948702
6,2948706
5,2948710
4,2948714
0,2948718
7,2948724
7,2948725
7,2948726
7,2948727
6,2948728
6,2948729
6,2948730
7,2948731
6,2948731
5,2948732
5,2948733
5,2948734
6,2948735
5,2948735
4,2948736
4,2948737
4,2948738
5,2948739
4,2948739
0,2948740
0,2948741
0,2948742
4,2948743
0,2948743
0,2948747
0,2948786
1,2948790
0,2948793
1,2948797
0,2948800
1,2948804
0,2948807
1,2948811
0,2948814
0,2948815
1,2948818
1,2948819
1,2948854
0,2948858
1,2948876
1,2948877
1,2948878
1,2948879
0,2948880
0,2948881
0,2948882
1,2948883
0,2948883
0,2948887
0,2948918
1,2948922
0,2948925
5,2948926
1,2948929
9,2948930
0,2948932
5,2948933
13,2948934
1,2948936
9,2948937
0,2948939
5,2948940
13,2948941
1,2948943
9,2948944
0,2948946
0,2948947
5,2948947
13,2948948
1,2948950
9,2948951
1,2948951
5,2948954
5,2948955
13,2948955
9,2948958
9,2948959
13,2948962
13,2948963
13,2948998
12,2949002
8,2949006
4,2949010
0,2949014
13,2949020
13,2949021
13,2949022
13,2949023
12,2949024
12,2949025
12,2949026
13,2949027
12,2949027
8,2949028
8,2949029
8,2949030
12,2949031
8,2949031
4,2949032
4,2949033
4,2949034
8,2949035
4,2949035
0,2949036
0,2949037
0,2949038
4,2949039
0,2949039
0,2949043
0,2949060
1,2949064
0,2949067
2,2949068
1,2949071
3,2949072
0,2949074
2,2949075
7,2949076
1,2949078
3,2949079
11,2949080
0,2949081
2,2949082
7,2949083
1,2949085
3,2949086
11,2949087
0,2949088
0,2949089
2,2949089
7,2949090
1,2949092
3,2949093
1,2949093
11,2949094
2,2949096
2,2949097
7,2949097
3,2949100
11,2949101
3,2949101
7,2949104
7,2949105
11,2949108
11,2949109
11,2949144
10,2949148
9,2949152
8,2949156
4,2949160
0,2949164
11,2949166
11,2949167
11,2949168
11,2949169
10,2949170
10,2949171
10,2949172
11,2949173
10,2949173
9,2949174
9,2949175
9,2949176
10,2949177
9,2949177
8,2949178
8,2949179
8,2949180
9,2949181
8,2949181
4,2949182
4,2949183
4,2949184
8,2949185
4,2949185
0,2949186
0,2949187
0,2949188
4,2949189
0,2949189
0,2949193
0,2949232
1,2949236
0,2949239
5,2949240
1,2949243
0,2949246
5,2949247
1,2949250
0,2949253
5,2949254
1,2949257
0,2949260
0,2949261
5,2949261
1,2949264
1,2949265
5,2949268
5,2949269
5,2949304
4,2949308
0,2949312
5,2949326
5,2949327
5,2949328
5,2949329
4,2949330
4,2949331
4,2949332
5,2949333
4,2949333
0,2949334
0,2949335
0,2949336
4,2949337
0,2949337
0,2949341
0,2949380
1,2949384
0,2949387
2,2949388
1,2949391
3,2949392
0,2949394
2,2949395
7,2949396
1,2949398
3,2949399
11,2949400
0,2949401
2,2949402
7,2949403
15,2949404
1,2949405
3,2949406
11,2949407
0,2949408
0,2949409
2,2949409
7,2949410
15,2949411
1,2949412
3,2949413
1,2949413
11,2949414
2,2949416
2,2949417
7,2949417
15,2949418
3,2949420
11,2949421
3,2949421
7,2949424
7,2949425
15,2949425
11,2949428
11,2949429
15,2949432
15,2949433
15,2949468
14,2949472
13,2949476
12,2949480
8,2949484
4,2949488
15,2949490
15,2949491
0,2949492
15,2949492
15,2949493
14,2949494
14,2949495
14,2949496
15,2949497
14,2949497
13,2949498
13,2949499
13,2949500
14,2949501
13,2949501
12,2949502
12,2949503
12,2949504
13,2949505
12,2949505
8,2949506
8,2949507
8,2949508
12,2949509
8,2949509
4,2949510
4,2949511
4,2949512
8,2949513
4,2949513
0,2949514
0,2949515
0,2949516
4,2949517
0,2949517
0,2949521
0,2949560
1,2949564
0,2949567
5,2949568
1,2949571
9,2949572
0,2949574
5,2949575
1,2949578
9,2949579
0,2949581
5,2949582
1,2949585
9,2949586
0,2949588
0,2949589
5,2949589
1,2949592
9,2949593
1,2949593
5,2949596
5,2949597
9,2949600
9,2949601
9,2949636
8,2949640
4,2949644
0,2949648
9,2949658
9,2949659
9,2949660
9,2949661
8,2949662
8,2949663
8,2949664
9,2949665
8,2949665
4,2949666
4,2949667
4,2949668
8,2949669
4,2949669
0,2949670
0,2949671
0,2949672
4,2949673
0,2949673
0,2949677
0,2949708
1,2949712
0,2949715
2,2949716
1,2949719
6,2949720
0,2949722
2,2949723
10,2949724
1,2949726
6,2949727
14,2949728
0,2949729
2,2949730
10,2949731
1,2949733
6,2949734
14,2949735
0,2949736
0,2949737
2,2949737
10,2949738
1,2949740
6,2949741
1,2949741
14,2949742
2,2949744
2,2949745
10,2949745
6,2949748
14,2949749
6,2949749
10,2949752
10,2949753
14,2949756
14,2949757
14,2949792
13,2949796
12,2949800
8,2949804
4,2949808
0,2949812
14,2949814
14,2949815
14,2949816
14,2949817
13,2949818
13,2949819
13,2949820
14,2949821
13,2949821
12,2949822
12,2949823
12,2949824
13,2949825
12,2949825
8,2949826
8,2949827
8,2949828
12,2949829
8,2949829
4,2949830
4,2949831
4,2949832
8,2949833
4,2949833
0,2949834
0,2949835
0,2949836
4,2949837
0,2949837
0,2949841
0,2949858
1,2949862
0,2949865
2,2949866
1,2949869
3,2949870
0,2949872
2,2949873
1,2949876
3,2949877
0,2949879
2,2949880
1,2949883
3,2949884
0,2949886
0,2949887
2,2949887
1,2949890
3,2949891
1,2949891
2,2949894
2,2949895
3,2949898
3,2949899
3,2949934
2,2949938
1,2949942
0,2949946
3,2949956
3,2949957
3,2949958
3,2949959
2,2949960
2,2949961
2,2949962
3,2949963
2,2949963
1,2949964
1,2949965
1,2949966
2,2949967
1,2949967
0,2949968
0,2949969
0,2949970
1,2949971
0,2949971
0,2949975
0,2950014
1,2950018
0,2950021
5,2950022
1,2950025
9,2950026
0,2950028
5,2950029
13,2950030
1,2950032
9,2950033
0,2950035
5,2950036
13,2950037
1,2950039
9,2950040
0,2950042
0,2950043
5,2950043
13,2950044
1,2950046
9,2950047
1,2950047
5,2950050
5,2950051
13,2950051
9,2950054
9,2950055
13,2950058
13,2950059
13,2950094
12,2950098
8,2950102
4,2950106
0,2950110
13,2950116
13,2950117
13,2950118
13,2950119
12,2950120
12,2950121
12,2950122
13,2950123
12,2950123
8,2950124
8,2950125
8,2950126
12,2950127
8,2950127
4,2950128
4,2950129
4,2950130
8,2950131
4,2950131
0,2950132
0,2950133
0,2950134
4,2950135
0,2950135
0,2950139
0,2950230
1,2950234
0,2950237
2,2950238
1,2950241
3,2950242
0,2950244
2,2950245
7,2950246
1,2950248
3,2950249
11,2950250
0,2950251
2,2950252
7,2950253
15,2950254
1,2950255
3,2950256
11,2950257
0,2950258
0,2950259
2,2950259
7,2950260
15,2950261
1,2950262
3,2950263
1,2950263
11,2950264
2,2950266
2,2950267
7,2950267
15,2950268
3,2950270
11,2950271
3,2950271
7,2950274
7,2950275
15,2950275
11,2950278
11,2950279
15,2950282
15,2950283
15,2950318
14,2950322
13,2950326
12,2950330
8,2950334
4,2950338
15,2950340
15,2950341
0,2950342
15,2950342
15,2950343
14,2950344
14,2950345
14,2950346
15,2950347
14,2950347
13,2950348
13,2950349
13,2950350
14,2950351
13,2950351
12,2950352
12,2950353
12,2950354
13,2950355
12,2950355
8,2950356
8,2950357
8,2950358
12,2950359
8,2950359
4,2950360
4,2950361
4,2950362
8,2950363
4,2950363
0,2950364
0,2950365
0,2950366
4,2950367
0,2950367
0,2950371
0,2950388
1,2950392
0,2950395
2,2950396
1,2950399
3,2950400
0,2950402
2,2950403
7,2950404
1,2950406
3,2950407
11,2950408
0,2950409
2,2950410
7,2950411
1,2950413
3,2950414
11,2950415
0,2950416
0,2950417
2,2950417
7,2950418
1,2950420
3,2950421
1,2950421
11,2950422
2,2950424
2,2950425
7,2950425
3,2950428
11,2950429
3,2950429
7,2950432
7,2950433
11,2950436
11,2950437
11,2950472
10,2950476
9,2950480
8,2950484
4,2950488
0,2950492
11,2950494
11,2950495
11,2950496
11,2950497
10,2950498
10,2950499
10,2950500
11,2950501
10,2950501
9,2950502
9,2950503
9,2950504
10,2950505
9,2950505
8,2950506
8,2950507
8,2950508
9,2950509
8,2950509
4,2950510
4,2950511
4,2950512
8,2950513
4,2950513
0,2950514
0,2950515
0,2950516
4,2950517
0,2950517
0,2950521
0,2950590
1,2950594
0,2950597
2,2950598
1,2950601
3,2950602
0,2950604
2,2950605
7,2950606
1,2950608
3,2950609
11,2950610
0,2950611
2,2950612
7,2950613
15,2950614
1,2950615
3,2950616
11,2950617
0,2950618
0,2950619
2,2950619
7,2950620
15,2950621
1,2950622
3,2950623
1,2950623
11,2950624
2,2950626
2,2950627
7,2950627
15,2950628
3,2950630
11,2950631
3,2950631
7,2950634
7,2950635
15,2950635
11,2950638
11,2950639
15,2950642
15,2950643
15,2950678
14,2950682
13,2950686
12,2950690
8,2950694
4,2950698
15,2950700
15,2950701
0,2950702
15,2950702
15,2950703
14,2950704
14,2950705
14,2950706
15,2950707
14,2950707
13,2950708
13,2950709
13,2950710
14,2950711
13,2950711
12,2950712
12,2950713
12,2950714
13,2950715
12,2950715
8,2950716
8,2950717
8,2950718
12,2950719
8,2950719
4,2950720
4,2950721
4,2950722
8,2950723
4,2950723
0,2950724
0,2950725
0,2950726
4,2950727
0,2950727
0,2950731
0,2950812
1,2950816
0,2950819
2,2950820
1,2950823
0,2950826
2,2950827
1,2950830
0,2950833
2,2950834
1,2950837
0,2950840
0,2950841
2,2950841
1,2950844
1,2950845
2,2950848
2,2950849
2,2950884
1,2950888
0,2950892
2,2950928
2,2950929
2,2950930
2,2950931
1,2950932
1,2950933
1,2950934
2,2950935
1,2950935
0,2950936
0,2950937
0,2950938
1,2950939
0,2950939
0,2950943
0,2951072
1,2951076
0,2951079
2,2951080
1,2951083
3,2951084
0,2951086
2,2951087
1,2951090
3,2951091
0,2951093
2,2951094
1,2951097
3,2951098
0,2951100
0,2951101
2,2951101
1,2951104
3,2951105
1,2951105
2,2951108
2,2951109
3,2951112
3,2951113
3,2951148
2,2951152
1,2951156
0,2951160
3,2951170
3,2951171
3,2951172
3,2951173
2,2951174
2,2951175
2,2951176
3,2951177
2,2951177
1,2951178
1,2951179
1,2951180
2,2951181
1,2951181
0,2951182
0,2951183
0,2951184
1,2951185
0,2951185
0,2951189
0,2951318
4,2951322
0,2951325
4,2951329
0,2951332
4,2951336
0,2951339
4,2951343
0,2951346
0,2951347
4,2951350
4,2951351
4,2951388
0,2951392
4,2951410
4,2951411
4,2951412
4,2951413
0,2951414
0,2951415
0,2951416
4,2951417
0,2951417
0,2951421
0,2951550
1,2951554
0,2951557
5,2951558
1,2951561
0,2951564
5,2951565
1,2951568
0,2951571
5,2951572
1,2951575
0,2951578
0,2951579
5,2951579
1,2951582
1,2951583
5,2951586
5,2951587
5,2951622
4,2951626
0,2951630
5,2951644
5,2951645
5,2951646
5,2951647
4,2951648
4,2951649
4,2951650
5,2951651
4,2951651
0,2951652
0,2951653
0,2951654
4,2951655
0,2951655
0,2951659
0,2951788
1,2951792
0,2951795
2,2951796
1,2951799
6,2951800
0,2951802
2,2951803
1,2951806
6,2951807
0,2951809
2,2951810
1,2951813
6,2951814
0,2951816
0,2951817
2,2951817
1,2951820
6,2951821
1,2951821
2,2951824
2,2951825
6,2951828
6,2951829
6,2951864
5,2951868
4,2951872
0,2951876
6,2951886
6,2951887
6,2951888
6,2951889
5,2951890
5,2951891
5,2951892
6,2951893
5,2951893
4,2951894
4,2951895
4,2951896
5,2951897
4,2951897
0,2951898
0,2951899
0,2951900
4,2951901
0,2951901
0,2951905
0,2952034
1,2952038
0,2952041
2,2952042
1,2952045
3,2952046
0,2952048
2,2952049
7,2952050
1,2952052
3,2952053
0,2952055
2,2952056
7,2952057
1,2952059
3,2952060
0,2952062
0,2952063
2,2952063
7,2952064
1,2952066
3,2952067
1,2952067
2,2952070
2,2952071
7,2952071
3,2952074
3,2952075
7,2952078
7,2952079
7,2952114
6,2952118
5,2952122
4,2952126
0,2952130
7,2952136
7,2952137
7,2952138
7,2952139
6,2952140
6,2952141
6,2952142
7,2952143
6,2952143
5,2952144
5,2952145
5,2952146
6,2952147
5,2952147
4,2952148
4,2952149
4,2952150
5,2952151
4,2952151
0,2952152
0,2952153
0,2952154
4,2952155
0,2952155
0,2952159
0,2952288
4,2952292
0,2952295
8,2952296
4,2952299
0,2952302
8,2952303
4,2952306
0,2952309
8,2952310
4,2952313
0,2952316
0,2952317
8,2952317
4,2952320
4,2952321
8,2952324
8,2952325
8,2952362
4,2952366
0,2952370
8,2952384
8,2952385
8,2952386
8,2952387
4,2952388
4,2952389
4,2952390
8,2952391
4,2952391
0,2952392
0,2952393
0,2952394
4,2952395
0,2952395
0,2952399
0,2952528
1,2952532
0,2952535
5,2952536
1,2952539
9,2952540
0,2952542
5,2952543
1,2952546
9,2952547
0,2952549
5,2952550
1,2952553
9,2952554
0,2952556
0,2952557
5,2952557
1,2952560
9,2952561
1,2952561
5,2952564
5,2952565
9,2952568
9,2952569
