time_intervals,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,pkt_get,pkt_data,pkt_put,pkt_ack,inport_local,inport_north,inport_south,inport_east,inport_west,outport_local,outport_north,outport_south,outport_east,outport_west,target,tot_packets,tot_mean
1893000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1894000,10,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,3,15,10,3,10,12,0,9,0,11,8,0,12,0,0,31,2.066666666666667
1894000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1895000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1895000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1896000,11,6,0,0,6,6,0,0,6,12,0,0,0,0,0,0,4,20,19,4,11,12,6,12,6,12,12,5,12,6,0,47,3.1333333333333333
1896000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1897000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1897000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1898000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1898000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1899000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1899000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1900000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
1900000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1901000,65,0,0,0,70,0,0,0,71,0,0,0,0,0,0,0,18,84,86,18,70,66,0,70,0,66,69,0,71,0,0,206,13.733333333333333
1901000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1902000,65,12,6,0,49,6,6,0,48,18,12,0,0,0,0,0,18,96,90,18,60,66,18,60,18,65,60,18,61,18,0,222,14.8
1902000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1903000,36,6,6,6,30,0,0,6,30,6,6,12,24,0,0,0,14,70,70,14,36,48,18,48,18,36,48,18,48,18,0,168,11.2
1903000,33,9,10,10,24,0,0,11,24,0,0,12,12,12,12,24,17,85,74,17,33,48,36,47,29,36,45,28,48,36,1,169,11.266666666666667
1904000,36,18,12,6,18,6,6,6,18,24,18,12,0,0,0,0,15,75,75,15,36,36,36,36,36,36,36,36,36,36,1,180,12.0
1904000,48,24,12,0,24,12,12,0,24,12,12,0,24,36,24,0,22,110,110,22,48,72,36,72,36,48,72,36,72,36,0,264,17.6
1905000,48,12,0,0,36,12,0,0,36,12,0,0,36,24,0,0,18,90,90,18,48,72,12,72,12,48,72,12,72,12,1,216,14.4
1905000,36,24,18,6,12,6,0,6,12,12,0,6,6,6,6,12,14,70,70,14,36,30,36,30,36,36,30,36,30,36,0,156,10.4
1906000,28,16,12,12,12,3,0,0,0,0,0,0,0,0,0,0,6,30,41,6,28,6,18,9,22,27,10,22,6,18,0,83,5.533333333333333
1906000,43,24,24,12,21,0,12,12,23,0,12,12,24,24,36,24,26,121,130,26,48,63,60,72,60,43,72,60,68,60,1,279,18.6
1907000,8,2,0,0,6,9,0,0,0,0,0,0,0,0,0,0,3,15,4,3,8,6,6,3,2,9,2,2,6,6,0,25,1.6666666666666667
1907000,35,18,18,6,15,0,0,6,7,0,0,6,6,6,6,12,12,59,60,10,30,27,30,24,30,35,24,30,22,30,1,129,8.6
1908000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1908000,18,12,12,12,6,0,0,0,0,0,0,0,0,0,0,0,4,30,20,6,18,6,18,0,18,18,0,18,6,18,1,60,4.0
1909000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1909000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1910000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1910000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1911000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1911000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
1912000,10,0,0,0,11,0,0,0,11,0,0,0,0,0,0,0,3,15,11,3,10,12,0,10,0,11,9,0,12,0,0,32,2.1333333333333333
1912000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.06666666666666667
1913000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1913000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1914000,11,6,0,0,6,6,0,0,6,12,0,0,0,0,0,0,4,20,19,4,11,12,6,12,6,12,12,5,12,6,0,47,3.1333333333333333
1914000,10,0,0,0,10,0,0,0,11,0,0,0,0,0,0,0,3,15,10,3,10,12,0,9,0,11,8,0,12,0,1,31,2.066666666666667
1915000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1915000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1916000,17,12,12,6,6,0,6,4,6,6,12,4,0,0,0,0,9,25,52,5,17,12,12,20,30,16,22,29,12,12,0,91,6.066666666666666
1916000,11,6,0,0,6,6,0,0,6,12,0,0,0,0,0,0,4,20,19,4,11,12,6,12,6,12,12,5,12,6,1,47,3.1333333333333333
1917000,6,0,0,0,6,0,0,2,6,6,6,8,0,0,0,0,2,30,2,6,6,12,18,4,0,8,2,0,12,18,0,40,2.6666666666666665
1917000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1918000,18,6,0,0,12,6,0,0,12,6,0,0,12,6,0,0,9,20,45,4,18,18,0,36,6,18,36,6,18,0,0,78,5.2
1918000,23,12,12,6,12,0,6,6,12,12,18,12,0,0,0,0,11,55,54,11,23,24,30,24,30,24,24,29,24,30,1,131,8.733333333333333
1919000,18,6,6,0,12,0,6,0,12,0,6,0,12,12,12,0,6,55,30,11,18,36,18,18,12,18,18,12,36,18,0,102,6.8
1919000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1920000,23,6,0,0,18,6,0,0,18,6,0,0,18,12,0,0,9,45,44,9,23,36,6,36,6,24,35,6,36,6,1,107,7.133333333333334
1920000,36,30,30,18,6,0,0,6,6,0,0,6,6,6,6,12,14,70,70,14,36,18,48,18,48,36,18,48,18,48,0,156,10.4
1921000,36,12,6,0,24,18,12,0,0,0,0,0,0,0,0,0,9,45,45,9,36,18,18,18,18,36,18,18,18,18,0,108,7.2
1921000,25,12,12,6,12,0,6,6,12,0,6,6,12,12,18,12,13,65,66,13,25,36,30,36,30,24,36,31,36,30,1,145,9.666666666666666
1922000,36,12,6,6,24,12,6,12,18,12,0,0,0,0,0,0,12,60,60,12,36,30,24,30,24,36,30,24,30,24,0,144,9.6
1922000,35,24,24,12,12,0,0,0,0,0,0,0,0,0,0,0,9,45,44,9,35,6,30,6,30,36,6,29,6,30,1,107,7.133333333333334
1923000,36,18,12,6,18,24,18,12,0,0,0,0,0,0,0,0,12,60,60,12,36,18,36,18,36,36,18,36,18,36,1,144,9.6
1923000,36,6,6,0,18,0,6,0,18,0,6,0,18,6,12,0,11,55,55,11,36,36,12,36,12,36,36,12,36,12,0,132,8.8
1924000,24,6,0,0,18,6,0,0,18,12,0,0,0,0,0,0,7,35,35,7,24,24,6,24,6,24,24,6,24,6,1,84,5.6
1924000,36,24,6,6,12,6,0,6,12,6,0,6,12,18,6,12,14,70,70,14,36,36,30,36,30,36,36,30,36,30,0,156,10.4
1925000,30,12,6,0,18,6,6,0,18,6,6,0,18,10,12,0,14,50,74,10,30,36,12,52,18,28,54,18,36,12,1,148,9.866666666666667
1925000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1926000,6,0,0,0,6,0,0,0,6,0,0,0,6,8,0,0,1,25,1,5,6,18,6,2,0,8,0,0,18,6,1,32,2.1333333333333333
1926000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1927000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1927000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1928000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1928000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1929000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1929000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1930000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
1930000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1931000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1931000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1932000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.06666666666666667
1932000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1933000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1933000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1934000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1934000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
1935000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0.06666666666666667
1935000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1936000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1936000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.06666666666666667
1937000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0.06666666666666667
1937000,32,12,6,0,21,6,6,0,21,6,6,0,22,18,12,0,15,75,63,15,32,54,18,46,18,34,44,18,54,18,0,168,11.2
1938000,20,6,0,0,15,6,0,0,16,6,0,0,16,12,0,0,9,45,34,9,20,36,6,29,6,22,27,6,36,6,1,97,6.466666666666667
1938000,36,6,6,6,6,0,0,6,6,0,0,6,6,6,6,12,9,45,45,9,36,18,18,18,18,36,18,18,18,18,0,96,6.4
1939000,36,12,12,6,12,0,6,6,12,0,6,6,12,12,18,12,14,70,70,14,36,36,30,36,30,36,36,30,36,30,1,156,10.4
1939000,48,48,24,12,0,0,0,0,0,0,0,0,0,0,0,0,11,55,55,11,48,0,42,0,42,48,0,42,0,42,0,132,8.8
1940000,30,30,18,7,0,0,0,0,0,0,0,0,0,0,0,0,9,25,45,6,31,0,18,0,36,30,0,36,0,19,1,85,5.666666666666667
1940000,36,12,6,0,24,12,12,0,18,6,0,0,18,12,0,0,13,65,65,13,36,42,18,42,18,36,42,18,42,18,0,156,10.4
1941000,33,18,18,5,14,6,18,0,8,6,12,0,0,0,0,0,9,65,52,12,32,18,42,22,24,32,23,24,18,41,1,138,9.2
1941000,24,6,6,6,18,6,6,12,12,0,0,0,0,0,0,0,8,40,40,8,24,18,18,18,18,24,18,18,18,18,0,96,6.4
1942000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1942000,21,6,6,6,16,6,6,12,10,0,0,0,0,0,0,0,8,40,33,8,21,18,18,14,18,22,13,18,18,18,1,89,5.933333333333334
1943000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06666666666666667
1943000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1944000,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,2,0,2,2,0,0,0,4,0.26666666666666666
1944000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1945000,46,22,11,6,12,0,5,6,12,0,6,6,12,12,18,12,16,80,74,16,46,36,36,35,33,48,34,32,36,36,0,174,11.6
1945000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1946000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1946000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1947000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06666666666666667
1947000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1948000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.06666666666666667
1948000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1949000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.06666666666666667
1949000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1950000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1950000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06666666666666667
1951000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1951000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
1952000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1952000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0.06666666666666667
1953000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.06666666666666667
1953000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1954000,20,10,10,6,12,12,17,12,0,0,0,0,0,0,0,0,9,44,37,9,21,11,30,11,26,22,10,25,12,30,0,99,6.6
1954000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1955000,32,9,9,6,24,12,16,12,12,0,0,0,0,0,0,0,12,60,48,12,32,24,30,22,24,34,21,23,24,30,1,132,8.8
1955000,31,12,6,0,18,6,6,0,18,12,6,0,0,0,0,0,12,36,60,7,30,25,6,36,18,31,36,18,24,6,0,115,7.666666666666667
1956000,36,18,12,6,18,6,6,6,18,24,18,12,0,0,0,0,15,75,75,15,36,36,36,36,36,36,36,36,36,36,1,180,12.0
1956000,30,6,6,6,24,0,0,6,24,12,12,12,12,0,0,0,10,75,50,15,30,42,30,30,18,30,30,18,42,30,0,150,10.0
1957000,24,6,0,0,18,6,0,0,18,6,0,0,18,12,0,0,9,45,45,9,24,36,6,36,6,24,36,6,36,6,1,108,7.2
1957000,30,12,4,0,6,6,0,0,6,6,0,0,6,12,0,0,8,30,44,6,30,18,6,18,16,28,18,18,18,6,0,88,5.866666666666666
1958000,18,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,11,5,18,0,18,0,8,20,0,6,0,18,0,44,2.933333333333333
1958000,30,18,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,30,4,30,0,12,0,18,30,0,18,0,12,1,60,4.0
1959000,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,6,0,6,0,0,6,0,0,0,6,1,12,0.8
1959000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1960000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1960000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1961000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1961000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1962000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1962000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1963000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1963000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1964000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1964000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1965000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1965000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1966000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1966000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1967000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1967000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1968000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1968000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1969000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1969000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1970000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0.06666666666666667
1970000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.06666666666666667
1971000,30,30,18,6,0,0,0,0,0,0,0,0,0,0,0,0,9,25,45,5,30,0,18,0,36,30,0,36,0,18,0,84,5.6
1971000,13,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,10,2,13,0,6,0,6,13,0,6,0,6,1,25,1.6666666666666667
1972000,36,24,24,12,12,0,0,0,0,0,0,0,0,0,0,0,9,45,45,9,36,6,30,6,30,36,6,30,6,30,1,108,7.2
1972000,30,12,6,6,18,12,0,0,0,0,0,0,0,0,0,0,5,45,25,9,30,12,24,12,6,30,12,6,12,24,0,84,5.6
1973000,36,18,12,6,18,24,18,12,0,0,0,0,0,0,0,0,12,60,60,12,36,18,36,18,36,36,18,36,18,36,1,144,9.6
1973000,24,12,12,6,12,12,18,12,0,0,0,0,0,0,0,0,9,45,45,9,24,12,30,12,30,24,12,30,12,30,0,108,7.2
1974000,24,6,6,0,18,0,6,0,18,6,12,0,12,0,0,0,9,45,45,9,24,30,12,30,12,24,30,12,30,12,1,108,7.2
1974000,36,12,12,6,24,0,6,6,24,12,18,12,12,0,0,0,15,75,75,15,36,42,30,42,30,36,42,30,42,30,0,180,12.0
1975000,12,6,0,0,6,6,0,0,6,6,0,0,6,12,0,0,5,25,25,5,12,18,6,18,6,12,18,6,18,6,0,60,4.0
1975000,24,12,6,6,12,6,0,6,12,12,6,12,6,12,0,0,11,55,55,11,24,30,24,30,24,24,30,24,30,24,1,132,8.8
1976000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1976000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1977000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1977000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06666666666666667
1978000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1978000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1979000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.06666666666666667
1979000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1980000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0.06666666666666667
1980000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0.06666666666666667
1981000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.06666666666666667
1981000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.06666666666666667
1982000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0.06666666666666667
1982000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0.06666666666666667
1983000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0.06666666666666667
1983000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.06666666666666667
1984000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0.06666666666666667
