Time,Router
1322892,1
1322895,0
1322896,2
1322899,1
1322902,0
1322903,2
1322906,1
1322909,0
1322910,2
1322913,1
1322916,0
1322917,0
1322917,2
1322920,1
1322921,1
1322924,2
1322925,2
1322960,2
1322964,1
1322968,0
1322982,2
1322983,2
1322984,2
1322985,2
1322986,1
1322987,1
1322988,1
1322989,2
1322989,1
1322990,0
1322991,0
1322992,0
1322993,1
1322993,0
1322997,0
1323476,0
1323480,1
1323483,0
1323484,2
1323487,1
1323490,0
1323491,2
1323494,1
1323497,0
1323498,2
1323501,1
1323504,0
1323505,0
1323505,2
1323508,1
1323509,1
1323512,2
1323513,2
1323548,2
1323552,1
1323556,0
1323570,2
1323571,2
1323572,2
1323573,2
1323574,1
1323575,1
1323576,1
1323577,2
1323577,1
1323578,0
1323579,0
1323580,0
1323581,1
1323581,0
1323585,0
1323622,0
1323626,1
1323629,0
1323630,2
1323633,1
1323636,0
1323637,2
1323640,1
1323643,0
1323644,2
1323647,1
1323650,0
1323651,0
1323651,2
1323654,1
1323655,1
1323658,2
1323659,2
1323694,2
1323698,1
1323702,0
1323716,2
1323717,2
1323718,2
1323719,2
1323720,1
1323721,1
1323722,1
1323723,2
1323723,1
1323724,0
1323725,0
1323726,0
1323727,1
1323727,0
1323731,0
1323978,0
1323982,4
1323985,0
1323986,8
1323989,4
1323990,12
1323992,0
1323993,8
1323996,4
1323997,12
1323999,0
1324000,8
1324003,4
1324004,12
1324006,0
1324007,0
1324007,8
1324010,4
1324011,12
1324011,4
1324014,8
1324015,8
1324018,12
1324019,12
1324054,12
1324058,8
1324062,4
1324066,0
1324076,12
1324077,12
1324078,12
1324079,12
1324080,8
1324081,8
1324082,8
1324083,12
1324083,8
1324084,4
1324085,4
1324086,4
1324087,8
1324087,4
1324088,0
1324089,0
1324090,0
1324091,4
1324091,0
1324095,0
1326214,0
1326218,1
1326221,0
1326222,2
1326225,1
1326226,3
1326228,0
1326229,2
1326232,1
1326233,3
1326235,0
1326236,2
1326239,1
1326240,3
1326242,0
1326243,0
1326243,2
1326246,1
1326247,3
1326247,1
1326250,2
1326251,2
1326254,3
1326255,3
1326290,3
1326294,2
1326298,1
1326302,0
1326312,3
1326313,3
1326314,3
1326315,3
1326316,2
1326317,2
1326318,2
1326319,3
1326319,2
1326320,1
1326321,1
1326322,1
1326323,2
1326323,1
1326324,0
1326325,0
1326326,0
1326327,1
1326327,0
1326331,0
1326742,0
1326746,1
1326749,0
1326750,2
1326753,1
1326754,3
1326756,0
1326757,2
1326760,1
1326761,3
1326763,0
1326764,2
1326767,1
1326768,3
1326770,0
1326771,0
1326771,2
1326774,1
1326775,3
1326775,1
1326778,2
1326779,2
1326782,3
1326783,3
1326818,3
1326822,2
1326826,1
1326830,0
1326840,3
1326841,3
1326842,3
1326843,3
1326844,2
1326845,2
1326846,2
1326847,3
1326847,2
1326848,1
1326849,1
1326850,1
1326851,2
1326851,1
1326852,0
1326853,0
1326854,0
1326855,1
1326855,0
1326859,0
1327252,0
1327256,1
1327259,0
1327260,2
1327263,1
1327264,3
1327266,0
1327267,2
1327270,1
1327271,3
1327273,0
1327274,2
1327277,1
1327278,3
1327280,0
1327281,0
1327281,2
1327284,1
1327285,3
1327285,1
1327288,2
1327289,2
1327292,3
1327293,3
1327330,3
1327334,2
1327338,1
1327342,0
1327352,3
1327353,3
1327354,3
1327355,3
1327356,2
1327357,2
1327358,2
1327359,3
1327359,2
1327360,1
1327361,1
1327362,1
1327363,2
1327363,1
1327364,0
1327365,0
1327366,0
1327367,1
1327367,0
1327371,0
1327386,0
1327390,1
1327393,0
1327394,2
1327397,1
1327398,3
1327400,0
1327401,2
1327404,1
1327405,3
1327407,0
1327408,2
1327411,1
1327412,3
1327414,0
1327415,0
1327415,2
1327418,1
1327419,3
1327419,1
1327422,2
1327423,2
1327426,3
1327427,3
1327462,3
1327466,2
1327470,1
1327474,0
1327484,3
1327485,3
1327486,3
1327487,3
1327488,2
1327489,2
1327490,2
1327491,3
1327491,2
1327492,1
1327493,1
1327494,1
1327495,2
1327495,1
1327496,0
1327497,0
1327498,0
1327499,1
1327499,0
1327503,0
1327914,0
1327918,1
1327921,0
1327922,2
1327925,1
1327926,3
1327928,0
1327929,2
1327932,1
1327933,3
1327935,0
1327936,2
1327939,1
1327940,3
1327942,0
1327943,0
1327943,2
1327946,1
1327947,3
1327947,1
1327950,2
1327951,2
1327954,3
1327955,3
1327990,3
1327994,2
1327998,1
1328002,0
1328012,3
1328013,3
1328014,3
1328015,3
1328016,2
1328017,2
1328018,2
1328019,3
1328019,2
1328020,1
1328021,1
1328022,1
1328023,2
1328023,1
1328024,0
1328025,0
1328026,0
1328027,1
1328027,0
1328031,0
1328424,0
1328428,1
1328431,0
1328432,2
1328435,1
1328436,3
1328438,0
1328439,2
1328442,1
1328443,3
1328445,0
1328446,2
1328449,1
1328450,3
1328452,0
1328453,0
1328453,2
1328456,1
1328457,3
1328457,1
1328460,2
1328461,2
1328464,3
1328465,3
1328500,3
1328504,2
1328508,1
1328512,0
1328522,3
1328523,3
1328524,3
1328525,3
1328526,2
1328527,2
1328528,2
1328529,3
1328529,2
1328530,1
1328531,1
1328532,1
1328533,2
1328533,1
1328534,0
1328535,0
1328536,0
1328537,1
1328537,0
1328541,0
1328556,0
1328560,1
1328563,0
1328564,2
1328567,1
1328568,3
1328570,0
1328571,2
1328574,1
1328575,3
1328577,0
1328578,2
1328581,1
1328582,3
1328584,0
1328585,0
1328585,2
1328588,1
1328589,3
1328589,1
1328592,2
1328593,2
1328596,3
1328597,3
1328632,3
1328636,2
1328640,1
1328644,0
1328654,3
1328655,3
1328656,3
1328657,3
1328658,2
1328659,2
1328660,2
1328661,3
1328661,2
1328662,1
1328663,1
1328664,1
1328665,2
1328665,1
1328666,0
1328667,0
1328668,0
1328669,1
1328669,0
1328673,0
1329100,0
1329104,1
1329107,0
1329108,2
1329111,1
1329112,3
1329114,0
1329115,2
1329118,1
1329119,3
1329121,0
1329122,2
1329125,1
1329126,3
1329128,0
1329129,0
1329129,2
1329132,1
1329133,3
1329133,1
1329136,2
1329137,2
1329140,3
1329141,3
1329176,3
1329180,2
1329184,1
1329188,0
1329198,3
1329199,3
1329200,3
1329201,3
1329202,2
1329203,2
1329204,2
1329205,3
1329205,2
1329206,1
1329207,1
1329208,1
1329209,2
1329209,1
1329210,0
1329211,0
1329212,0
1329213,1
1329213,0
1329217,0
1329684,0
1329688,1
1329691,0
1329692,2
1329695,1
1329696,3
1329698,0
1329699,2
1329702,1
1329703,3
1329705,0
1329706,2
1329709,1
1329710,3
1329712,0
1329713,0
1329713,2
1329716,1
1329717,3
1329717,1
1329720,2
1329721,2
1329724,3
1329725,3
1329760,3
1329764,2
1329768,1
1329772,0
1329782,3
1329783,3
1329784,3
1329785,3
1329786,2
1329787,2
1329788,2
1329789,3
1329789,2
1329790,1
1329791,1
1329792,1
1329793,2
1329793,1
1329794,0
1329795,0
1329796,0
1329797,1
1329797,0
1329801,0
1329816,0
1329820,1
1329823,0
1329824,2
1329827,1
1329828,3
1329830,0
1329831,2
1329834,1
1329835,3
1329837,0
1329838,2
1329841,1
1329842,3
1329844,0
1329845,0
1329845,2
1329848,1
1329849,3
1329849,1
1329852,2
1329853,2
1329856,3
1329857,3
1329892,3
1329896,2
1329900,1
1329904,0
1329914,3
1329915,3
1329916,3
1329917,3
1329918,2
1329919,2
1329920,2
1329921,3
1329921,2
1329922,1
1329923,1
1329924,1
1329925,2
1329925,1
1329926,0
1329927,0
1329928,0
1329929,1
1329929,0
1329933,0
1330360,0
1330364,1
1330367,0
1330368,2
1330371,1
1330372,3
1330374,0
1330375,2
1330378,1
1330379,3
1330381,0
1330382,2
1330385,1
1330386,3
1330388,0
1330389,0
1330389,2
1330392,1
1330393,3
1330393,1
1330396,2
1330397,2
1330400,3
1330401,3
1330436,3
1330440,2
1330444,1
1330448,0
1330458,3
1330459,3
1330460,3
1330461,3
1330462,2
1330463,2
1330464,2
1330465,3
1330465,2
1330466,1
1330467,1
1330468,1
1330469,2
1330469,1
1330470,0
1330471,0
1330472,0
1330473,1
1330473,0
1330477,0
1330944,0
1330948,1
1330951,0
1330952,2
1330955,1
1330956,3
1330958,0
1330959,2
1330962,1
1330963,3
1330965,0
1330966,2
1330969,1
1330970,3
1330972,0
1330973,0
1330973,2
1330976,1
1330977,3
1330977,1
1330980,2
1330981,2
1330984,3
1330985,3
1331020,3
1331024,2
1331028,1
1331032,0
1331042,3
1331043,3
1331044,3
1331045,3
1331046,2
1331047,2
1331048,2
1331049,3
1331049,2
1331050,1
1331051,1
1331052,1
1331053,2
1331053,1
1331054,0
1331055,0
1331056,0
1331057,1
1331057,0
1331061,0
1331076,0
1331080,4
1331083,0
1331087,4
1331090,0
1331094,4
1331097,0
1331101,4
1331104,0
1331105,0
1331108,4
1331109,4
1331144,4
1331148,0
1331166,4
1331167,4
1331168,4
1331169,4
1331170,0
1331171,0
1331172,0
1331173,4
1331173,0
1331177,0
1334614,0
1334618,1
1334621,0
1334622,5
1334625,1
1334628,0
1334629,5
1334632,1
1334635,0
1334636,5
1334639,1
1334642,0
1334643,0
1334643,5
1334646,1
1334647,1
1334650,5
1334651,5
1334686,5
1334690,4
1334694,0
1334708,5
1334709,5
1334710,5
1334711,5
1334712,4
1334713,4
1334714,4
1334715,5
1334715,4
1334716,0
1334717,0
1334718,0
1334719,4
1334719,0
1334723,0
1338256,0
1338260,1
1338263,0
1338264,2
1338267,1
1338268,6
1338270,0
1338271,2
1338274,1
1338275,6
1338277,0
1338278,2
1338281,1
1338282,6
1338284,0
1338285,0
1338285,2
1338288,1
1338289,6
1338289,1
1338292,2
1338293,2
1338296,6
1338297,6
1338332,6
1338336,5
1338340,4
1338344,0
1338354,6
1338355,6
1338356,6
1338357,6
1338358,5
1338359,5
1338360,5
1338361,6
1338361,5
1338362,4
1338363,4
1338364,4
1338365,5
1338365,4
1338366,0
1338367,0
1338368,0
1338369,4
1338369,0
1338373,0
1338692,0
1338696,1
1338699,0
1338700,2
1338703,1
1338704,3
1338706,0
1338707,2
1338710,1
1338711,3
1338713,0
1338714,2
1338717,1
1338718,3
1338720,0
1338721,0
1338721,2
1338724,1
1338725,3
1338725,1
1338728,2
1338729,2
1338732,3
1338733,3
1338768,3
1338772,2
1338776,1
1338780,0
1338790,3
1338791,3
1338792,3
1338793,3
1338794,2
1338795,2
1338796,2
1338797,3
1338797,2
1338798,1
1338799,1
1338800,1
1338801,2
1338801,1
1338802,0
1338803,0
1338804,0
1338805,1
1338805,0
1338809,0
1341144,0
1341148,1
1341151,0
1341152,2
1341155,1
1341156,3
1341158,0
1341159,2
1341162,1
1341163,3
1341165,0
1341166,2
1341169,1
1341170,3
1341172,0
1341173,0
1341173,2
1341176,1
1341177,3
1341177,1
1341180,2
1341181,2
1341184,3
1341185,3
1341220,3
1341224,2
1341228,1
1341232,0
1341242,3
1341243,3
1341244,3
1341245,3
1341246,2
1341247,2
1341248,2
1341249,3
1341249,2
1341250,1
1341251,1
1341252,1
1341253,2
1341253,1
1341254,0
1341255,0
1341256,0
1341257,1
1341257,0
1341261,0
1342688,0
1342692,1
1342695,0
1342696,2
1342699,1
1342700,3
1342702,0
1342703,2
1342704,7
1342706,1
1342707,3
1342709,0
1342710,2
1342711,7
1342713,1
1342714,3
1342716,0
1342717,0
1342717,2
1342718,7
1342720,1
1342721,3
1342721,1
1342724,2
1342725,2
1342725,7
1342728,3
1342729,3
1342732,7
1342733,7
1342768,7
1342772,6
1342776,5
1342780,4
1342784,0
1342790,7
1342791,7
1342792,7
1342793,7
1342794,6
1342795,6
1342796,6
1342797,7
1342797,6
1342798,5
1342799,5
1342800,5
1342801,6
1342801,5
1342802,4
1342803,4
1342804,4
1342805,5
1342805,4
1342806,0
1342807,0
1342808,0
1342809,4
1342809,0
1342813,0
1347184,0
1347188,4
1347191,0
1347192,8
1347195,4
1347198,0
1347199,8
1347202,4
1347205,0
1347206,8
1347209,4
1347212,0
1347213,0
1347213,8
1347216,4
1347217,4
1347220,8
1347221,8
1347256,8
1347260,4
1347264,0
1347278,8
1347279,8
1347280,8
1347281,8
1347282,4
1347283,4
1347284,4
1347285,8
1347285,4
1347286,0
1347287,0
1347288,0
1347289,4
1347289,0
1347293,0
1349872,0
1349876,1
1349879,0
1349883,1
1349886,0
1349890,1
1349893,0
1349897,1
1349900,0
1349901,0
1349904,1
1349905,1
1349940,1
1349944,0
1349962,1
1349963,1
1349964,1
1349965,1
1349966,0
1349967,0
1349968,0
1349969,1
1349969,0
1349973,0
1351828,0
1351832,1
1351835,0
1351836,5
1351839,1
1351840,9
1351842,0
1351843,5
1351846,1
1351847,9
1351849,0
1351850,5
1351853,1
1351854,9
1351856,0
1351857,0
1351857,5
1351860,1
1351861,9
1351861,1
1351864,5
1351865,5
1351868,9
1351869,9
1351904,9
1351908,8
1351912,4
1351916,0
1351928,9
1351929,9
1351930,9
1351931,9
1351932,8
1351933,8
1351934,8
1351935,9
1351935,8
1351936,4
1351937,4
1351938,4
1351939,8
1351939,4
1351940,0
1351941,0
1351942,0
1351943,4
1351943,0
1351947,0
1352382,0
1352386,1
1352389,0
1352390,2
1352393,1
1352396,0
1352397,2
1352400,1
1352403,0
1352404,2
1352407,1
1352410,0
1352411,0
1352411,2
1352414,1
1352415,1
1352418,2
1352419,2
1352454,2
1352458,1
1352462,0
1352480,2
1352481,2
1352482,2
1352483,2
1352484,1
1352485,1
1352486,1
1352487,2
1352487,1
1352488,0
1352489,0
1352490,0
1352491,1
1352491,0
1352495,0
1354652,0
1354656,1
1354659,0
1354660,5
1354663,1
1354666,0
1354667,5
1354670,1
1354673,0
1354674,5
1354677,1
1354680,0
1354681,0
1354681,5
1354684,1
1354685,1
1354688,5
1354689,5
1354724,5
1354728,4
1354732,0
1354746,5
1354747,5
1354748,5
1354749,5
1354750,4
1354751,4
1354752,4
1354753,5
1354753,4
1354754,0
1354755,0
1354756,0
1354757,4
1354757,0
1354761,0
1354776,0
1354780,1
1354783,0
1354784,2
1354787,1
1354790,0
1354791,2
1354794,1
1354797,0
1354798,2
1354801,1
1354804,0
1354805,0
1354805,2
1354808,1
1354809,1
1354812,2
1354813,2
1354848,2
1354852,1
1354856,0
1354870,2
1354871,2
1354872,2
1354873,2
1354874,1
1354875,1
1354876,1
1354877,2
1354877,1
1354878,0
1354879,0
1354880,0
1354881,1
1354881,0
1354885,0
1354940,0
1354944,1
1354947,0
1354948,2
1354951,1
1354952,6
1354954,0
1354955,2
1354958,1
1354959,6
1354961,0
1354962,2
1354965,1
1354966,6
1354968,0
1354969,0
1354969,2
1354972,1
1354973,6
1354973,1
1354976,2
1354977,2
1354980,6
1354981,6
1355016,6
1355020,5
1355024,4
1355028,0
1355038,6
1355039,6
1355040,6
1355041,6
1355042,5
1355043,5
1355044,5
1355045,6
1355045,5
1355046,4
1355047,4
1355048,4
1355049,5
1355049,4
1355050,0
1355051,0
1355052,0
1355053,4
1355053,0
1355057,0
1355112,0
1355116,1
1355119,0
1355120,2
1355123,1
1355124,3
1355126,0
1355127,2
1355128,7
1355130,1
1355131,3
1355133,0
1355134,2
1355135,7
1355137,1
1355138,3
1355140,0
1355141,0
1355141,2
1355142,7
1355144,1
1355145,3
1355145,1
1355148,2
1355149,2
1355149,7
1355152,3
1355153,3
1355156,7
1355157,7
1355192,7
1355196,6
1355200,5
1355204,4
1355208,0
1355214,7
1355215,7
1355216,7
1355217,7
1355218,6
1355219,6
1355220,6
1355221,7
1355221,6
1355222,5
1355223,5
1355224,5
1355225,6
1355225,5
1355226,4
1355227,4
1355228,4
1355229,5
1355229,4
1355230,0
1355231,0
1355232,0
1355233,4
1355233,0
1355237,0
1355288,0
1355292,4
1355295,0
1355296,8
1355299,4
1355302,0
1355303,8
1355306,4
1355309,0
1355310,8
1355313,4
1355316,0
1355317,0
1355317,8
1355320,4
1355321,4
1355324,8
1355325,8
1355360,8
1355364,4
1355368,0
1355382,8
1355383,8
1355384,8
1355385,8
1355386,4
1355387,4
1355388,4
1355389,8
1355389,4
1355390,0
1355391,0
1355392,0
1355393,4
1355393,0
1355397,0
1355446,0
1355450,1
1355453,0
1355454,5
1355457,1
1355458,9
1355460,0
1355461,5
1355464,1
1355465,9
1355467,0
1355468,5
1355471,1
1355472,9
1355474,0
1355475,0
1355475,5
1355478,1
1355479,9
1355479,1
1355482,5
1355483,5
1355486,9
1355487,9
1355522,9
1355526,8
1355530,4
1355534,0
1355544,9
1355545,9
1355546,9
1355547,9
1355548,8
1355549,8
1355550,8
1355551,9
1355551,8
1355552,4
1355553,4
1355554,4
1355555,8
1355555,4
1355556,0
1355557,0
1355558,0
1355559,4
1355559,0
1355563,0
1355614,0
1355618,1
1355621,0
1355622,2
1355625,1
1355626,6
1355628,0
1355629,2
1355630,10
1355632,1
1355633,6
1355635,0
1355636,2
1355637,10
1355639,1
1355640,6
1355642,0
1355643,0
1355643,2
1355644,10
1355646,1
1355647,6
1355647,1
1355650,2
1355651,2
1355651,10
1355654,6
1355655,6
1355658,10
1355659,10
1355694,10
1355698,9
1355702,8
1355706,4
1355710,0
1355716,10
1355717,10
1355718,10
1355719,10
1355720,9
1355721,9
1355722,9
1355723,10
1355723,9
1355724,8
1355725,8
1355726,8
1355727,9
1355727,8
1355728,4
1355729,4
1355730,4
1355731,8
1355731,4
1355732,0
1355733,0
1355734,0
1355735,4
1355735,0
1355739,0
1356016,0
1356020,1
1356023,0
1356024,5
1356027,1
1356028,9
1356030,0
1356031,5
1356032,13
1356034,1
1356035,9
1356037,0
1356038,5
1356039,13
1356041,1
1356042,9
1356044,0
1356045,0
1356045,5
1356046,13
1356048,1
1356049,9
1356049,1
1356052,5
1356053,5
1356053,13
1356056,9
1356057,9
1356060,13
1356061,13
1356096,13
1356100,12
1356104,8
1356108,4
1356112,0
1356118,13
1356119,13
1356120,13
1356121,13
1356122,12
1356123,12
1356124,12
1356125,13
1356125,12
1356126,8
1356127,8
1356128,8
1356129,12
1356129,8
1356130,4
1356131,4
1356132,4
1356133,8
1356133,4
1356134,0
1356135,0
1356136,0
1356137,4
1356137,0
1356141,0
1356172,0
1356176,1
1356179,0
1356183,1
1356186,0
1356190,1
1356193,0
1356197,1
1356200,0
1356201,0
1356204,1
1356205,1
1356240,1
1356244,0
1356262,1
1356263,1
1356264,1
1356265,1
1356266,0
1356267,0
1356268,0
1356269,1
1356269,0
1356273,0
1356290,0
1356294,1
1356297,0
1356298,2
1356301,1
1356302,6
1356304,0
1356305,2
1356306,10
1356308,1
1356309,6
1356311,0
1356312,2
1356313,10
1356315,1
1356316,6
1356318,0
1356319,0
1356319,2
1356320,10
1356322,1
1356323,6
1356323,1
1356326,2
1356327,2
1356327,10
1356330,6
1356331,6
1356334,10
1356335,10
1356370,10
1356374,9
1356378,8
1356382,4
1356386,0
1356392,10
1356393,10
1356394,10
1356395,10
1356396,9
1356397,9
1356398,9
1356399,10
1356399,9
1356400,8
1356401,8
1356402,8
1356403,9
1356403,8
1356404,4
1356405,4
1356406,4
1356407,8
1356407,4
1356408,0
1356409,0
1356410,0
1356411,4
1356411,0
1356415,0
1356446,0
1356450,1
1356453,0
1356454,2
1356457,1
1356460,0
1356461,2
1356464,1
1356467,0
1356468,2
1356471,1
1356474,0
1356475,0
1356475,2
1356478,1
1356479,1
1356482,2
1356483,2
1356518,2
1356522,1
1356526,0
1356540,2
1356541,2
1356542,2
1356543,2
1356544,1
1356545,1
1356546,1
1356547,2
1356547,1
1356548,0
1356549,0
1356550,0
1356551,1
1356551,0
1356555,0
1356612,0
1356616,1
1356619,0
1356620,2
1356623,1
1356624,3
1356626,0
1356627,2
1356630,1
1356631,3
1356633,0
1356634,2
1356637,1
1356638,3
1356640,0
1356641,0
1356641,2
1356644,1
1356645,3
1356645,1
1356648,2
1356649,2
1356652,3
1356653,3
1356688,3
1356692,2
1356696,1
1356700,0
1356710,3
1356711,3
1356712,3
1356713,3
1356714,2
1356715,2
1356716,2
1356717,3
1356717,2
1356718,1
1356719,1
1356720,1
1356721,2
1356721,1
1356722,0
1356723,0
1356724,0
1356725,1
1356725,0
1356729,0
1356784,0
1356788,4
1356791,0
1356795,4
1356798,0
1356802,4
1356805,0
1356809,4
1356812,0
1356813,0
1356816,4
1356817,4
1356852,4
1356856,0
1356874,4
1356875,4
1356876,4
1356877,4
1356878,0
1356879,0
1356880,0
1356881,4
1356881,0
1356885,0
1356944,0
1356948,1
1356951,0
1356952,5
1356955,1
1356958,0
1356959,5
1356962,1
1356965,0
1356966,5
1356969,1
1356972,0
1356973,0
1356973,5
1356976,1
1356977,1
1356980,5
1356981,5
1357016,5
1357020,4
1357024,0
1357038,5
1357039,5
1357040,5
1357041,5
1357042,4
1357043,4
1357044,4
1357045,5
1357045,4
1357046,0
1357047,0
1357048,0
1357049,4
1357049,0
1357053,0
1357104,0
1357108,1
1357111,0
1357112,2
1357115,1
1357116,6
1357118,0
1357119,2
1357122,1
1357123,6
1357125,0
1357126,2
1357129,1
1357130,6
1357132,0
1357133,0
1357133,2
1357136,1
1357137,6
1357137,1
1357140,2
1357141,2
1357144,6
1357145,6
1357180,6
1357184,5
1357188,4
1357192,0
1357202,6
1357203,6
1357204,6
1357205,6
1357206,5
1357207,5
1357208,5
1357209,6
1357209,5
1357210,4
1357211,4
1357212,4
1357213,5
1357213,4
1357214,0
1357215,0
1357216,0
1357217,4
1357217,0
1357221,0
1357690,0
1357694,4
1357697,0
1357698,8
1357701,4
1357702,12
1357704,0
1357705,8
1357708,4
1357709,12
1357711,0
1357712,8
1357715,4
1357716,12
1357718,0
1357719,0
1357719,8
1357722,4
1357723,12
1357723,4
1357726,8
1357727,8
1357730,12
1357731,12
1357766,12
1357770,8
1357774,4
1357778,0
1357788,12
1357789,12
1357790,12
1357791,12
1357792,8
1357793,8
1357794,8
1357795,12
1357795,8
1357796,4
1357797,4
1357798,4
1357799,8
1357799,4
1357800,0
1357801,0
1357802,0
1357803,4
1357803,0
1357807,0
1358008,0
1358012,1
1358015,0
1358016,2
1358019,1
1358022,0
1358023,2
1358026,1
1358029,0
1358030,2
1358033,1
1358036,0
1358037,0
1358037,2
1358040,1
1358041,1
1358044,2
1358045,2
1358080,2
1358084,1
1358088,0
1358102,2
1358103,2
1358104,2
1358105,2
1358106,1
1358107,1
1358108,1
1358109,2
1358109,1
1358110,0
1358111,0
1358112,0
1358113,1
1358113,0
1358117,0
1360972,0
1360976,1
1360979,0
1360980,5
1360983,1
1360984,9
1360986,0
1360987,5
1360988,13
1360990,1
1360991,9
1360993,0
1360994,5
1360995,13
1360997,1
1360998,9
1361000,0
1361001,0
1361001,5
1361002,13
1361004,1
1361005,9
1361005,1
1361008,5
1361009,5
1361009,13
1361012,9
1361013,9
1361016,13
1361017,13
1361052,13
1361056,12
1361060,8
1361064,4
1361068,0
1361074,13
1361075,13
1361076,13
1361077,13
1361078,12
1361079,12
1361080,12
1361081,13
1361081,12
1361082,8
1361083,8
1361084,8
1361085,12
1361085,8
1361086,4
1361087,4
1361088,4
1361089,8
1361089,4
1361090,0
1361091,0
1361092,0
1361093,4
1361093,0
1361097,0
1362994,0
1362998,4
1363001,0
1363005,4
1363008,0
1363012,4
1363015,0
1363019,4
1363022,0
1363023,0
1363026,4
1363027,4
1363062,4
1363066,0
1363084,4
1363085,4
1363086,4
1363087,4
1363088,0
1363089,0
1363090,0
1363091,4
1363091,0
1363095,0
1364564,0
1364568,1
1364571,0
1364572,2
1364575,1
1364576,6
1364578,0
1364579,2
1364580,10
1364582,1
1364583,6
1364584,14
1364585,0
1364586,2
1364587,10
1364589,1
1364590,6
1364591,14
1364592,0
1364593,0
1364593,2
1364594,10
1364596,1
1364597,6
1364597,1
1364598,14
1364600,2
1364601,2
1364601,10
1364604,6
1364605,14
1364605,6
1364608,10
1364609,10
1364612,14
1364613,14
1364648,14
1364652,13
1364656,12
1364660,8
1364664,4
1364668,0
1364670,14
1364671,14
1364672,14
1364673,14
1364674,13
1364675,13
1364676,13
1364677,14
1364677,13
1364678,12
1364679,12
1364680,12
1364681,13
1364681,12
1364682,8
1364683,8
1364684,8
1364685,12
1364685,8
1364686,4
1364687,4
1364688,4
1364689,8
1364689,4
1364690,0
1364691,0
1364692,0
1364693,4
1364693,0
1364697,0
1365010,0
1365014,1
1365017,0
1365018,2
1365021,1
1365022,3
1365024,0
1365025,2
1365028,1
1365029,3
1365031,0
1365032,2
1365035,1
1365036,3
1365038,0
1365039,0
1365039,2
1365042,1
1365043,3
1365043,1
1365046,2
1365047,2
1365050,3
1365051,3
1365086,3
1365090,2
1365094,1
1365098,0
1365108,3
1365109,3
1365110,3
1365111,3
1365112,2
1365113,2
1365114,2
1365115,3
1365115,2
1365116,1
1365117,1
1365118,1
1365119,2
1365119,1
1365120,0
1365121,0
1365122,0
1365123,1
1365123,0
1365127,0
1368166,0
1368170,1
1368173,0
1368174,2
1368177,1
1368178,3
1368180,0
1368181,2
1368182,7
1368184,1
1368185,3
1368186,11
1368187,0
1368188,2
1368189,7
1368190,15
1368191,1
1368192,3
1368193,11
1368194,0
1368195,0
1368195,2
1368196,7
1368197,15
1368198,1
1368199,3
1368199,1
1368200,11
1368202,2
1368203,2
1368203,7
1368204,15
1368206,3
1368207,11
1368207,3
1368210,7
1368211,7
1368211,15
1368214,11
1368215,11
1368218,15
1368219,15
1368254,15
1368258,14
1368262,13
1368266,12
1368270,8
1368274,4
1368276,15
1368277,15
1368278,0
1368278,15
1368279,15
1368280,14
1368281,14
1368282,14
1368283,15
1368283,14
1368284,13
1368285,13
1368286,13
1368287,14
1368287,13
1368288,12
1368289,12
1368290,12
1368291,13
1368291,12
1368292,8
1368293,8
1368294,8
1368295,12
1368295,8
1368296,4
1368297,4
1368298,4
1368299,8
1368299,4
1368300,0
1368301,0
1368302,0
1368303,4
1368303,0
1368307,0
1371362,0
1371366,1
1371369,0
1371373,1
1371376,0
1371380,1
1371383,0
1371387,1
1371390,0
1371391,0
1371394,1
1371395,1
1371430,1
1371434,0
1371452,1
1371453,1
1371454,1
1371455,1
1371456,0
1371457,0
1371458,0
1371459,1
1371459,0
1371463,0
1371634,0
1371638,1
1371641,0
1371645,1
1371648,0
1371652,1
1371655,0
1371659,1
1371662,0
1371663,0
1371666,1
1371667,1
1371702,1
1371706,0
1371724,1
1371725,1
1371726,1
1371727,1
1371728,0
1371729,0
1371730,0
1371731,1
1371731,0
1371735,0
1372184,0
1372191,0
1372198,0
1372205,0
1372212,0
1372213,0
1372248,0
1372270,0
1372271,0
1372272,0
1372273,0
1372277,0
1372332,0
1372336,1
1372339,0
1372343,1
1372346,0
1372350,1
1372353,0
1372357,1
1372360,0
1372361,0
1372364,1
1372365,1
1372400,1
1372404,0
1372422,1
1372423,1
1372424,1
1372425,1
1372426,0
1372427,0
1372428,0
1372429,1
1372429,0
1372433,0
1372868,0
1372872,1
1372875,0
1372879,1
1372882,0
1372886,1
1372889,0
1372893,1
1372896,0
1372897,0
1372900,1
1372901,1
1372936,1
1372940,0
1372958,1
1372959,1
1372960,1
1372961,1
1372962,0
1372963,0
1372964,0
1372965,1
1372965,0
1372969,0
1374938,0
1374942,1
1374945,0
1374949,1
1374952,0
1374956,1
1374959,0
1374963,1
1374966,0
1374967,0
1374970,1
1374971,1
1375006,1
1375010,0
1375028,1
1375029,1
1375030,1
1375031,1
1375032,0
1375033,0
1375034,0
1375035,1
1375035,0
1375039,0
1375244,0
1375248,1
1375251,0
1375255,1
1375258,0
1375262,1
1375265,0
1375269,1
1375272,0
1375273,0
1375276,1
1375277,1
1375312,1
1375316,0
1375334,1
1375335,1
1375336,1
1375337,1
1375338,0
1375339,0
1375340,0
1375341,1
1375341,0
1375345,0
1375908,0
1375912,1
1375915,0
1375919,1
1375922,0
