Index,Router,Time
125589,1,1812304
125590,9,1812305
125591,1,1812305
125592,5,1812308
125593,5,1812309
125594,13,1812309
125595,9,1812312
125596,9,1812313
125597,13,1812316
125598,13,1812317
125599,13,1812352
125600,12,1812356
125601,8,1812360
125602,4,1812364
125603,0,1812368
125604,13,1812374
125605,13,1812375
125606,13,1812376
125607,13,1812377
125608,12,1812378
125609,12,1812379
125610,12,1812380
125611,13,1812381
125612,12,1812381
125613,8,1812382
125614,8,1812383
125615,8,1812384
125616,12,1812385
125617,8,1812385
125618,4,1812386
125619,4,1812387
125620,4,1812388
125621,8,1812389
125622,4,1812389
125623,0,1812390
125624,0,1812391
125625,0,1812392
125626,4,1812393
125627,0,1812393
125628,0,1812397
125629,0,1812448
125630,1,1812452
125631,0,1812455
125632,2,1812456
125633,1,1812459
125634,0,1812462
125635,2,1812463
125636,1,1812466
125637,0,1812469
125638,2,1812470
125639,1,1812473
125640,0,1812476
125641,0,1812477
125642,2,1812477
125643,1,1812480
125644,1,1812481
125645,2,1812484
125646,2,1812485
125647,2,1812520
125648,1,1812524
125649,0,1812528
125650,2,1812542
125651,2,1812543
125652,2,1812544
125653,2,1812545
125654,1,1812546
125655,1,1812547
125656,1,1812548
125657,2,1812549
125658,1,1812549
125659,0,1812550
125660,0,1812551
125661,0,1812552
125662,1,1812553
125663,0,1812553
125664,0,1812557
125665,0,1812686
125666,1,1812690
125667,0,1812693
125668,2,1812694
125669,1,1812697
125670,3,1812698
125671,0,1812700
125672,2,1812701
125673,1,1812704
125674,3,1812705
125675,0,1812707
125676,2,1812708
125677,1,1812711
125678,3,1812712
125679,0,1812714
125680,0,1812715
125681,2,1812715
125682,1,1812718
125683,3,1812719
125684,1,1812719
125685,2,1812722
125686,2,1812723
125687,3,1812726
125688,3,1812727
125689,3,1812762
125690,2,1812766
125691,1,1812770
125692,0,1812774
125693,3,1812784
125694,3,1812785
125695,3,1812786
125696,3,1812787
125697,2,1812788
125698,2,1812789
125699,2,1812790
125700,3,1812791
125701,2,1812791
125702,1,1812792
125703,1,1812793
125704,1,1812794
125705,2,1812795
125706,1,1812795
125707,0,1812796
125708,0,1812797
125709,0,1812798
125710,1,1812799
125711,0,1812799
125712,0,1812803
125713,0,1812932
125714,4,1812936
125715,0,1812939
125716,4,1812943
125717,0,1812946
125718,4,1812950
125719,0,1812953
125720,4,1812957
125721,0,1812960
125722,0,1812961
125723,4,1812964
125724,4,1812965
125725,4,1813000
125726,0,1813004
125727,4,1813022
125728,4,1813023
125729,4,1813024
125730,4,1813025
125731,0,1813026
125732,0,1813027
125733,0,1813028
125734,4,1813029
125735,0,1813029
125736,0,1813033
125737,0,1813162
125738,1,1813166
125739,0,1813169
125740,5,1813170
125741,1,1813173
125742,0,1813176
125743,5,1813177
125744,1,1813180
125745,0,1813183
125746,5,1813184
125747,1,1813187
125748,0,1813190
125749,0,1813191
125750,5,1813191
125751,1,1813194
125752,1,1813195
125753,5,1813198
125754,5,1813199
125755,5,1813234
125756,4,1813238
125757,0,1813242
125758,5,1813256
125759,5,1813257
125760,5,1813258
125761,5,1813259
125762,4,1813260
125763,4,1813261
125764,4,1813262
125765,5,1813263
125766,4,1813263
125767,0,1813264
125768,0,1813265
125769,0,1813266
125770,4,1813267
125771,0,1813267
125772,0,1813271
125773,0,1813400
125774,1,1813404
125775,0,1813407
125776,2,1813408
125777,1,1813411
125778,6,1813412
125779,0,1813414
125780,2,1813415
125781,1,1813418
125782,6,1813419
125783,0,1813421
125784,2,1813422
125785,1,1813425
125786,6,1813426
125787,0,1813428
125788,0,1813429
125789,2,1813429
125790,1,1813432
125791,6,1813433
125792,1,1813433
125793,2,1813436
125794,2,1813437
125795,6,1813440
125796,6,1813441
125797,6,1813476
125798,5,1813480
125799,4,1813484
125800,0,1813488
125801,6,1813498
125802,6,1813499
125803,6,1813500
125804,6,1813501
125805,5,1813502
125806,5,1813503
125807,5,1813504
125808,6,1813505
125809,5,1813505
125810,4,1813506
125811,4,1813507
125812,4,1813508
125813,5,1813509
125814,4,1813509
125815,0,1813510
125816,0,1813511
125817,0,1813512
125818,4,1813513
125819,0,1813513
125820,0,1813517
125821,0,1813646
125822,1,1813650
125823,0,1813653
125824,2,1813654
125825,1,1813657
125826,3,1813658
125827,0,1813660
125828,2,1813661
125829,7,1813662
125830,1,1813664
125831,3,1813665
125832,0,1813667
125833,2,1813668
125834,7,1813669
125835,1,1813671
125836,3,1813672
125837,0,1813674
125838,0,1813675
125839,2,1813675
125840,7,1813676
125841,1,1813678
125842,3,1813679
125843,1,1813679
125844,2,1813682
125845,2,1813683
125846,7,1813683
125847,3,1813686
125848,3,1813687
125849,7,1813690
125850,7,1813691
125851,7,1813726
125852,6,1813730
125853,5,1813734
125854,4,1813738
125855,0,1813742
125856,7,1813748
125857,7,1813749
125858,7,1813750
125859,7,1813751
125860,6,1813752
125861,6,1813753
125862,6,1813754
125863,7,1813755
125864,6,1813755
125865,5,1813756
125866,5,1813757
125867,5,1813758
125868,6,1813759
125869,5,1813759
125870,4,1813760
125871,4,1813761
125872,4,1813762
125873,5,1813763
125874,4,1813763
125875,0,1813764
125876,0,1813765
125877,0,1813766
125878,4,1813767
125879,0,1813767
125880,0,1813771
125881,0,1813900
125882,4,1813904
125883,0,1813907
125884,8,1813908
125885,4,1813911
125886,0,1813914
125887,8,1813915
125888,4,1813918
125889,0,1813921
125890,8,1813922
125891,4,1813925
125892,0,1813928
125893,0,1813929
125894,8,1813929
125895,4,1813932
125896,4,1813933
125897,8,1813936
125898,8,1813937
125899,8,1813972
125900,4,1813976
125901,0,1813980
125902,8,1813994
125903,8,1813995
125904,8,1813996
125905,8,1813997
125906,4,1813998
125907,4,1813999
125908,4,1814000
125909,8,1814001
125910,4,1814001
125911,0,1814002
125912,0,1814003
125913,0,1814004
125914,4,1814005
125915,0,1814005
125916,0,1814009
125917,0,1814138
125918,1,1814142
125919,0,1814145
125920,5,1814146
125921,1,1814149
125922,9,1814150
125923,0,1814152
125924,5,1814153
125925,1,1814156
125926,9,1814157
125927,0,1814159
125928,5,1814160
125929,1,1814163
125930,9,1814164
125931,0,1814166
125932,0,1814167
125933,5,1814167
125934,1,1814170
125935,9,1814171
125936,1,1814171
125937,5,1814174
125938,5,1814175
125939,9,1814178
125940,9,1814179
125941,9,1814214
125942,8,1814218
125943,4,1814222
125944,0,1814226
125945,9,1814236
125946,9,1814237
125947,9,1814238
125948,9,1814239
125949,8,1814240
125950,8,1814241
125951,8,1814242
125952,9,1814243
125953,8,1814243
125954,4,1814244
125955,4,1814245
125956,4,1814246
125957,8,1814247
125958,4,1814247
125959,0,1814248
125960,0,1814249
125961,0,1814250
125962,4,1814251
125963,0,1814251
125964,0,1814255
125965,0,1814404
125966,4,1814408
125967,0,1814411
125968,8,1814412
125969,4,1814415
125970,12,1814416
125971,0,1814418
125972,8,1814419
125973,4,1814422
125974,12,1814423
125975,0,1814425
125976,8,1814426
125977,4,1814429
125978,12,1814430
125979,0,1814432
125980,0,1814433
125981,8,1814433
125982,4,1814436
125983,12,1814437
125984,4,1814437
125985,8,1814440
125986,8,1814441
125987,12,1814444
125988,12,1814445
125989,12,1814480
125990,8,1814484
125991,4,1814488
125992,0,1814492
125993,12,1814502
125994,12,1814503
125995,12,1814504
125996,12,1814505
125997,8,1814506
125998,8,1814507
125999,8,1814508
126000,12,1814509
126001,8,1814509
126002,4,1814510
126003,4,1814511
126004,4,1814512
126005,8,1814513
126006,4,1814513
126007,0,1814514
126008,0,1814515
126009,0,1814516
126010,4,1814517
126011,0,1814517
126012,0,1814521
126013,0,1814650
126014,1,1814654
126015,0,1814657
126016,5,1814658
126017,1,1814661
126018,9,1814662
126019,0,1814664
126020,5,1814665
126021,13,1814666
126022,1,1814668
126023,9,1814669
126024,0,1814671
126025,5,1814672
126026,13,1814673
126027,1,1814675
126028,9,1814676
126029,0,1814678
126030,0,1814679
126031,5,1814679
126032,13,1814680
126033,1,1814682
126034,9,1814683
126035,1,1814683
126036,5,1814686
126037,5,1814687
126038,13,1814687
126039,9,1814690
126040,9,1814691
126041,13,1814694
126042,13,1814695
126043,13,1814730
126044,12,1814734
126045,8,1814738
126046,4,1814742
126047,0,1814746
126048,13,1814752
126049,13,1814753
126050,13,1814754
126051,13,1814755
126052,12,1814756
126053,12,1814757
126054,12,1814758
126055,13,1814759
126056,12,1814759
126057,8,1814760
126058,8,1814761
126059,8,1814762
126060,12,1814763
126061,8,1814763
126062,4,1814764
126063,4,1814765
126064,4,1814766
126065,8,1814767
126066,4,1814767
126067,0,1814768
126068,0,1814769
126069,0,1814770
126070,4,1814771
126071,0,1814771
126072,0,1814775
126073,0,1814904
126074,1,1814908
126075,0,1814911
126076,2,1814912
126077,1,1814915
126078,6,1814916
126079,0,1814918
126080,2,1814919
126081,10,1814920
126082,1,1814922
126083,6,1814923
126084,14,1814924
126085,0,1814925
126086,2,1814926
126087,10,1814927
126088,1,1814929
126089,6,1814930
126090,14,1814931
126091,0,1814932
126092,0,1814933
126093,2,1814933
126094,10,1814934
126095,1,1814936
126096,6,1814937
126097,1,1814937
126098,14,1814938
126099,2,1814940
126100,2,1814941
126101,10,1814941
126102,6,1814944
126103,14,1814945
126104,6,1814945
126105,10,1814948
126106,10,1814949
126107,14,1814952
126108,14,1814953
126109,14,1814988
126110,13,1814992
126111,12,1814996
126112,8,1815000
126113,4,1815004
126114,0,1815008
126115,14,1815010
126116,14,1815011
126117,14,1815012
126118,14,1815013
126119,13,1815014
126120,13,1815015
126121,13,1815016
126122,14,1815017
126123,13,1815017
126124,12,1815018
126125,12,1815019
126126,12,1815020
126127,13,1815021
126128,12,1815021
126129,8,1815022
126130,8,1815023
126131,8,1815024
126132,12,1815025
126133,8,1815025
126134,4,1815026
126135,4,1815027
126136,4,1815028
126137,8,1815029
126138,4,1815029
126139,0,1815030
126140,0,1815031
126141,0,1815032
126142,4,1815033
126143,0,1815033
126144,0,1815037
126145,0,1815166
126146,1,1815170
126147,0,1815173
126148,2,1815174
126149,1,1815177
126150,3,1815178
126151,0,1815180
126152,2,1815181
126153,7,1815182
126154,1,1815184
126155,3,1815185
126156,11,1815186
126157,0,1815187
126158,2,1815188
126159,7,1815189
126160,15,1815190
126161,1,1815191
126162,3,1815192
126163,11,1815193
126164,0,1815194
126165,0,1815195
126166,2,1815195
126167,7,1815196
126168,15,1815197
126169,1,1815198
126170,3,1815199
126171,1,1815199
126172,11,1815200
126173,2,1815202
126174,2,1815203
126175,7,1815203
126176,15,1815204
126177,3,1815206
126178,11,1815207
126179,3,1815207
126180,7,1815210
126181,7,1815211
126182,15,1815211
126183,11,1815214
126184,11,1815215
126185,15,1815218
126186,15,1815219
126187,15,1815254
126188,14,1815258
126189,13,1815262
126190,12,1815266
126191,8,1815270
126192,4,1815274
126193,15,1815276
126194,15,1815277
126195,0,1815278
126196,15,1815278
126197,15,1815279
126198,14,1815280
126199,14,1815281
126200,14,1815282
126201,15,1815283
126202,14,1815283
126203,13,1815284
126204,13,1815285
126205,13,1815286
126206,14,1815287
126207,13,1815287
126208,12,1815288
126209,12,1815289
126210,12,1815290
126211,13,1815291
126212,12,1815291
126213,8,1815292
126214,8,1815293
126215,8,1815294
126216,12,1815295
126217,8,1815295
126218,4,1815296
126219,4,1815297
126220,4,1815298
126221,8,1815299
126222,4,1815299
126223,0,1815300
126224,0,1815301
126225,0,1815302
126226,4,1815303
126227,0,1815303
126228,0,1815307
126229,0,1815436
126230,0,1815443
126231,0,1815450
126232,0,1815457
126233,0,1815464
126234,0,1815465
126235,0,1815500
126236,0,1815522
126237,0,1815523
126238,0,1815524
126239,0,1815525
126240,0,1815529
126241,0,1815658
126242,1,1815662
126243,0,1815665
126244,1,1815669
126245,0,1815672
126246,1,1815676
126247,0,1815679
126248,1,1815683
126249,0,1815686
126250,0,1815687
126251,1,1815690
126252,1,1815691
126253,1,1815726
126254,0,1815730
126255,1,1815748
126256,1,1815749
126257,1,1815750
126258,1,1815751
126259,0,1815752
126260,0,1815753
126261,0,1815754
126262,1,1815755
126263,0,1815755
126264,0,1815759
126265,0,1815888
126266,1,1815892
126267,0,1815895
126268,2,1815896
126269,1,1815899
126270,0,1815902
126271,2,1815903
126272,1,1815906
126273,0,1815909
126274,2,1815910
126275,1,1815913
126276,0,1815916
126277,0,1815917
126278,2,1815917
126279,1,1815920
126280,1,1815921
126281,2,1815924
126282,2,1815925
126283,2,1815960
126284,1,1815964
126285,0,1815968
126286,2,1815982
126287,2,1815983
126288,2,1815984
126289,2,1815985
126290,1,1815986
126291,1,1815987
126292,1,1815988
126293,2,1815989
126294,1,1815989
126295,0,1815990
126296,0,1815991
126297,0,1815992
126298,1,1815993
126299,0,1815993
126300,0,1815997
126301,0,1816126
126302,1,1816130
126303,0,1816133
126304,2,1816134
126305,1,1816137
126306,3,1816138
126307,0,1816140
126308,2,1816141
126309,1,1816144
126310,3,1816145
126311,0,1816147
126312,2,1816148
126313,1,1816151
126314,3,1816152
126315,0,1816154
126316,0,1816155
126317,2,1816155
126318,1,1816158
126319,3,1816159
126320,1,1816159
126321,2,1816162
126322,2,1816163
126323,3,1816166
126324,3,1816167
126325,3,1816202
126326,2,1816206
126327,1,1816210
126328,0,1816214
126329,3,1816224
126330,3,1816225
126331,3,1816226
126332,3,1816227
126333,2,1816228
126334,2,1816229
126335,2,1816230
126336,3,1816231
126337,2,1816231
126338,1,1816232
126339,1,1816233
126340,1,1816234
126341,2,1816235
126342,1,1816235
126343,0,1816236
126344,0,1816237
126345,0,1816238
126346,1,1816239
126347,0,1816239
126348,0,1816243
126349,0,1816392
126350,1,1816396
126351,0,1816399
126352,2,1816400
126353,1,1816403
126354,6,1816404
126355,0,1816406
126356,2,1816407
126357,1,1816410
126358,6,1816411
126359,0,1816413
126360,2,1816414
126361,1,1816417
126362,6,1816418
126363,0,1816420
126364,0,1816421
126365,2,1816421
126366,1,1816424
126367,6,1816425
126368,1,1816425
126369,2,1816428
126370,2,1816429
126371,6,1816432
126372,6,1816433
126373,6,1816468
126374,5,1816472
126375,4,1816476
126376,0,1816480
126377,6,1816494
126378,6,1816495
126379,6,1816496
126380,6,1816497
126381,5,1816498
126382,5,1816499
126383,5,1816500
126384,6,1816501
126385,5,1816501
126386,4,1816502
126387,4,1816503
126388,4,1816504
126389,5,1816505
126390,4,1816505
126391,0,1816506
126392,0,1816507
126393,0,1816508
126394,4,1816509
126395,0,1816509
126396,0,1816513
126397,0,1816642
126398,1,1816646
126399,0,1816649
126400,2,1816650
126401,1,1816653
126402,3,1816654
126403,0,1816656
126404,2,1816657
126405,7,1816658
126406,1,1816660
126407,3,1816661
126408,0,1816663
126409,2,1816664
126410,7,1816665
126411,1,1816667
126412,3,1816668
126413,0,1816670
126414,0,1816671
126415,2,1816671
126416,7,1816672
126417,1,1816674
126418,3,1816675
126419,1,1816675
126420,2,1816678
126421,2,1816679
126422,7,1816679
126423,3,1816682
126424,3,1816683
126425,7,1816686
126426,7,1816687
126427,7,1816722
126428,6,1816726
126429,5,1816730
126430,4,1816734
126431,0,1816738
126432,7,1816744
126433,7,1816745
126434,7,1816746
126435,7,1816747
126436,6,1816748
126437,6,1816749
126438,6,1816750
126439,7,1816751
126440,6,1816751
126441,5,1816752
126442,5,1816753
126443,5,1816754
126444,6,1816755
126445,5,1816755
126446,4,1816756
126447,4,1816757
126448,4,1816758
126449,5,1816759
126450,4,1816759
126451,0,1816760
126452,0,1816761
126453,0,1816762
126454,4,1816763
126455,0,1816763
126456,0,1816767
126457,0,1816896
126458,4,1816900
126459,0,1816903
126460,8,1816904
126461,4,1816907
126462,0,1816910
126463,8,1816911
126464,4,1816914
126465,0,1816917
126466,8,1816918
126467,4,1816921
126468,0,1816924
126469,0,1816925
126470,8,1816925
126471,4,1816928
126472,4,1816929
126473,8,1816932
126474,8,1816933
126475,8,1816968
126476,4,1816972
126477,0,1816976
126478,8,1816990
126479,8,1816991
126480,8,1816992
126481,8,1816993
126482,4,1816994
126483,4,1816995
126484,4,1816996
126485,8,1816997
126486,4,1816997
126487,0,1816998
126488,0,1816999
126489,0,1817000
126490,4,1817001
126491,0,1817001
126492,0,1817005
126493,0,1817134
126494,1,1817138
126495,0,1817141
126496,5,1817142
126497,1,1817145
126498,9,1817146
126499,0,1817148
126500,5,1817149
126501,1,1817152
126502,9,1817153
126503,0,1817155
126504,5,1817156
126505,1,1817159
126506,9,1817160
126507,0,1817162
126508,0,1817163
126509,5,1817163
126510,1,1817166
126511,9,1817167
126512,1,1817167
126513,5,1817170
126514,5,1817171
126515,9,1817174
126516,9,1817175
126517,9,1817210
126518,8,1817214
126519,4,1817218
126520,0,1817222
126521,9,1817232
126522,9,1817233
126523,9,1817234
126524,9,1817235
126525,8,1817236
126526,8,1817237
126527,8,1817238
126528,9,1817239
126529,8,1817239
126530,4,1817240
126531,4,1817241
126532,4,1817242
126533,8,1817243
126534,4,1817243
126535,0,1817244
126536,0,1817245
126537,0,1817246
126538,4,1817247
126539,0,1817247
126540,0,1817251
126541,0,1817380
126542,1,1817384
126543,0,1817387
126544,2,1817388
126545,1,1817391
126546,6,1817392
126547,0,1817394
126548,2,1817395
126549,10,1817396
126550,1,1817398
126551,6,1817399
126552,0,1817401
126553,2,1817402
126554,10,1817403
126555,1,1817405
126556,6,1817406
126557,0,1817408
126558,0,1817409
126559,2,1817409
126560,10,1817410
126561,1,1817412
126562,6,1817413
126563,1,1817413
126564,2,1817416
126565,2,1817417
126566,10,1817417
126567,6,1817420
126568,6,1817421
126569,10,1817424
126570,10,1817425
126571,10,1817460
126572,9,1817464
126573,8,1817468
126574,4,1817472
126575,0,1817476
126576,10,1817482
126577,10,1817483
126578,10,1817484
126579,10,1817485
126580,9,1817486
126581,9,1817487
126582,9,1817488
126583,10,1817489
126584,9,1817489
126585,8,1817490
126586,8,1817491
126587,8,1817492
126588,9,1817493
126589,8,1817493
126590,4,1817494
126591,4,1817495
126592,4,1817496
126593,8,1817497
126594,4,1817497
126595,0,1817498
126596,0,1817499
126597,0,1817500
126598,4,1817501
126599,0,1817501
126600,0,1817505
126601,0,1817634
126602,1,1817638
126603,0,1817641
126604,2,1817642
126605,1,1817645
126606,3,1817646
126607,0,1817648
126608,2,1817649
126609,7,1817650
126610,1,1817652
126611,3,1817653
126612,11,1817654
126613,0,1817655
126614,2,1817656
126615,7,1817657
126616,1,1817659
126617,3,1817660
126618,11,1817661
126619,0,1817662
126620,0,1817663
126621,2,1817663
126622,7,1817664
126623,1,1817666
126624,3,1817667
126625,1,1817667
126626,11,1817668
126627,2,1817670
126628,2,1817671
126629,7,1817671
126630,3,1817674
126631,11,1817675
126632,3,1817675
126633,7,1817678
126634,7,1817679
126635,11,1817682
126636,11,1817683
126637,11,1817718
126638,10,1817722
126639,9,1817726
126640,8,1817730
126641,4,1817734
126642,0,1817738
126643,11,1817740
126644,11,1817741
126645,11,1817742
126646,11,1817743
126647,10,1817744
126648,10,1817745
126649,10,1817746
126650,11,1817747
126651,10,1817747
126652,9,1817748
126653,9,1817749
126654,9,1817750
126655,10,1817751
